time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
6800,SAT_63578,SAT_60444,BIDIR,353.478,1.18,0.118,0.0,100,19,SAT-SAT,UP
6800,SAT_63578,UAV_03,BIDIR,492.823,1.64,0.164,0.0,20,10,SAT-UAV,UP
6800,SAT_63578,UAV_01,BIDIR,493.128,1.64,0.164,0.0,20,10,SAT-UAV,UP
6800,SAT_63578,GS_01,BIDIR,493.171,1.64,0.164,0.0,20,10,SAT-GS,UP
6800,SAT_63578,UAV_02,BIDIR,493.264,1.64,0.164,0.0,20,10,SAT-UAV,UP
6800,SAT_63578,SAT_59757,BIDIR,619.29,2.06,0.206,0.0,100,34,SAT-SAT,UP
6800,SAT_57919,SAT_67311,BIDIR,108.32,0.36,0.036,0.0,100,10,SAT-SAT,UP
6800,SAT_57919,SAT_56770,BIDIR,125.007,0.42,0.042,0.0,100,10,SAT-SAT,UP
6800,SAT_57919,SAT_56547,BIDIR,185.643,0.62,0.062,0.0,100,10,SAT-SAT,UP
6800,SAT_57919,SAT_56555,BIDIR,204.381,0.68,0.068,0.0,100,11,SAT-SAT,UP
6800,SAT_57919,SAT_57924,BIDIR,346.42,1.15,0.115,0.0,100,19,SAT-SAT,UP
6800,SAT_57919,SAT_59757,BIDIR,419.521,1.4,0.14,0.0,100,23,SAT-SAT,UP
6800,SAT_57919,SAT_60444,BIDIR,446.281,1.49,0.149,0.0,100,24,SAT-SAT,UP
6800,SAT_57919,UAV_02,BIDIR,542.868,1.81,0.181,0.0,20,10,SAT-UAV,UP
6800,SAT_57919,UAV_03,BIDIR,542.939,1.81,0.181,0.0,20,10,SAT-UAV,UP
6800,SAT_57919,UAV_01,BIDIR,543.317,1.81,0.181,0.0,20,10,SAT-UAV,UP
6800,SAT_57919,GS_01,BIDIR,543.369,1.81,0.181,0.0,20,10,SAT-GS,UP
6800,SAT_67311,SAT_56770,BIDIR,229.406,0.76,0.076,0.0,100,12,SAT-SAT,UP
6800,SAT_67311,SAT_56555,BIDIR,288.103,0.96,0.096,0.0,100,16,SAT-SAT,UP
6800,SAT_67311,SAT_56547,BIDIR,292.021,0.97,0.097,0.0,100,16,SAT-SAT,UP
6800,SAT_67311,SAT_59757,BIDIR,363.126,1.21,0.121,0.0,100,20,SAT-SAT,UP
6800,SAT_67311,SAT_57924,BIDIR,453.058,1.51,0.151,0.0,100,25,SAT-SAT,UP
6800,SAT_67311,SAT_60444,BIDIR,547.2,1.82,0.182,0.0,100,30,SAT-SAT,UP
6800,SAT_67311,UAV_03,BIDIR,552.797,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_67311,UAV_02,BIDIR,552.856,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_67311,UAV_01,BIDIR,553.492,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_67311,GS_01,BIDIR,553.539,1.85,0.185,0.0,20,10,SAT-GS,UP
6800,SAT_56547,SAT_56770,BIDIR,109.206,0.36,0.036,0.0,100,10,SAT-SAT,UP
6800,SAT_56547,SAT_56555,BIDIR,122.32,0.41,0.041,0.0,100,10,SAT-SAT,UP
6800,SAT_56547,SAT_57924,BIDIR,176.007,0.59,0.059,0.0,100,10,SAT-SAT,UP
6800,SAT_56547,SAT_60444,BIDIR,280.723,0.94,0.094,0.0,100,15,SAT-SAT,UP
6800,SAT_56547,UAV_02,BIDIR,548.593,1.83,0.183,0.0,20,10,SAT-UAV,UP
6800,SAT_56547,UAV_01,BIDIR,548.632,1.83,0.183,0.0,20,10,SAT-UAV,UP
6800,SAT_56547,GS_01,BIDIR,548.685,1.83,0.183,0.0,20,10,SAT-GS,UP
6800,SAT_56547,UAV_03,BIDIR,548.748,1.83,0.183,0.0,20,10,SAT-UAV,UP
6800,SAT_56547,SAT_59757,BIDIR,568.321,1.89,0.189,0.0,100,31,SAT-SAT,UP
6800,SAT_59757,SAT_56770,BIDIR,484.437,1.61,0.161,0.0,100,26,SAT-SAT,UP
6800,SAT_59757,SAT_56555,BIDIR,617.04,2.06,0.206,0.0,100,34,SAT-SAT,UP
6800,SAT_59757,UAV_02,BIDIR,640.029,2.13,0.213,0.0,20,10,SAT-UAV,UP
6800,SAT_59757,UAV_03,BIDIR,640.875,2.14,0.214,0.0,20,10,SAT-UAV,UP
6800,SAT_59757,UAV_01,BIDIR,641.234,2.14,0.214,0.0,20,10,SAT-UAV,UP
6800,SAT_59757,GS_01,BIDIR,641.281,2.14,0.214,0.0,20,10,SAT-GS,UP
6800,SAT_59757,SAT_57924,BIDIR,665.435,2.22,0.222,0.0,100,36,SAT-SAT,UP
6800,SAT_59757,SAT_60444,BIDIR,738.758,2.46,0.246,0.0,100,41,SAT-SAT,UP
6800,SAT_56555,SAT_56770,BIDIR,193.115,0.64,0.064,0.0,100,10,SAT-SAT,UP
6800,SAT_56555,SAT_57924,BIDIR,273.391,0.91,0.091,0.0,100,15,SAT-SAT,UP
6800,SAT_56555,SAT_60444,BIDIR,355.569,1.19,0.119,0.0,100,19,SAT-SAT,UP
6800,SAT_56555,UAV_03,BIDIR,545.875,1.82,0.182,0.0,20,10,SAT-UAV,UP
6800,SAT_56555,UAV_01,BIDIR,546.129,1.82,0.182,0.0,20,10,SAT-UAV,UP
6800,SAT_56555,GS_01,BIDIR,546.174,1.82,0.182,0.0,20,10,SAT-GS,UP
6800,SAT_56555,UAV_02,BIDIR,546.207,1.82,0.182,0.0,20,10,SAT-UAV,UP
6800,SAT_60444,SAT_57924,BIDIR,134.563,0.45,0.045,0.0,100,10,SAT-SAT,UP
6800,SAT_60444,SAT_56770,BIDIR,358.841,1.2,0.12,0.0,100,19,SAT-SAT,UP
6800,SAT_60444,UAV_01,BIDIR,552.083,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_60444,GS_01,BIDIR,552.131,1.84,0.184,0.0,20,10,SAT-GS,UP
6800,SAT_60444,UAV_02,BIDIR,552.467,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_60444,UAV_03,BIDIR,553.126,1.84,0.184,0.0,20,10,SAT-UAV,UP
6800,SAT_56770,SAT_57924,BIDIR,241.46,0.8,0.08,0.0,100,13,SAT-SAT,UP
6800,SAT_56770,UAV_02,BIDIR,588.21,1.96,0.196,0.0,20,10,SAT-UAV,UP
6800,SAT_56770,UAV_01,BIDIR,588.502,1.96,0.196,0.0,20,10,SAT-UAV,UP
6800,SAT_56770,UAV_03,BIDIR,588.522,1.96,0.196,0.0,20,10,SAT-UAV,UP
6800,SAT_56770,GS_01,BIDIR,588.558,1.96,0.196,0.0,20,10,SAT-GS,UP
6800,SAT_57924,UAV_01,BIDIR,592.137,1.97,0.197,0.0,20,10,SAT-UAV,UP
6800,SAT_57924,GS_01,BIDIR,592.19,1.97,0.197,0.0,20,10,SAT-GS,UP
6800,SAT_57924,UAV_02,BIDIR,592.289,1.97,0.197,0.0,20,10,SAT-UAV,UP
6800,SAT_57924,UAV_03,BIDIR,592.843,1.98,0.198,0.0,20,10,SAT-UAV,UP
6800,GS_01,UAV_01,BIDIR,0.061,0.0,0.0,0.0,54,10,GS-UAV,UP
6800,GS_01,UAV_02,BIDIR,1.445,0.0,0.0,0.0,54,10,GS-UAV,UP
6800,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
6800,UAV_01,UAV_02,BIDIR,1.42,0.0,0.0,0.0,10,10,UAV-UAV,UP
6800,UAV_01,UAV_03,BIDIR,2.06,0.01,0.001,0.0,10,10,UAV-UAV,UP
6800,UAV_02,UAV_03,BIDIR,2.179,0.01,0.001,0.0,10,10,UAV-UAV,UP
6900,SAT_63188,SAT_63578,BIDIR,213.402,0.71,0.071,0.0,100,11,SAT-SAT,UP
6900,SAT_63188,SAT_60444,BIDIR,236.981,0.79,0.079,0.0,100,13,SAT-SAT,UP
6900,SAT_63188,SAT_56555,BIDIR,254.333,0.85,0.085,0.0,100,14,SAT-SAT,UP
6900,SAT_63188,SAT_56547,BIDIR,258.556,0.86,0.086,0.0,100,14,SAT-SAT,UP
6900,SAT_63188,SAT_57924,BIDIR,268.444,0.89,0.089,0.0,100,14,SAT-SAT,UP
6900,SAT_63188,SAT_56770,BIDIR,354.976,1.18,0.118,0.0,100,19,SAT-SAT,UP
6900,SAT_63188,SAT_57919,BIDIR,378.827,1.26,0.126,0.0,100,21,SAT-SAT,UP
6900,SAT_63188,UAV_01,BIDIR,392.049,1.31,0.131,0.0,20,10,SAT-UAV,UP
6900,SAT_63188,GS_01,BIDIR,392.088,1.31,0.131,0.0,20,10,SAT-GS,UP
6900,SAT_63188,UAV_03,BIDIR,392.479,1.31,0.131,0.0,20,10,SAT-UAV,UP
6900,SAT_63188,UAV_02,BIDIR,392.625,1.31,0.131,0.0,20,10,SAT-UAV,UP
6900,SAT_63188,SAT_67311,BIDIR,456.665,1.52,0.152,0.0,100,25,SAT-SAT,UP
6900,SAT_63188,SAT_59757,BIDIR,702.846,2.34,0.234,0.0,100,39,SAT-SAT,UP
6900,SAT_63578,SAT_56555,BIDIR,60.388,0.2,0.02,0.0,100,10,SAT-SAT,UP
6900,SAT_63578,SAT_56547,BIDIR,153.079,0.51,0.051,0.0,100,10,SAT-SAT,UP
6900,SAT_63578,SAT_57919,BIDIR,222.832,0.74,0.074,0.0,100,12,SAT-SAT,UP
6900,SAT_63578,SAT_56770,BIDIR,229.288,0.76,0.076,0.0,100,12,SAT-SAT,UP
6900,SAT_63578,SAT_57924,BIDIR,291.355,0.97,0.097,0.0,100,16,SAT-SAT,UP
6900,SAT_63578,SAT_67311,BIDIR,296.909,0.99,0.099,0.0,100,16,SAT-SAT,UP
6900,SAT_63578,SAT_60444,BIDIR,353.478,1.18,0.118,0.0,100,19,SAT-SAT,UP
6900,SAT_63578,UAV_03,BIDIR,492.823,1.64,0.164,0.0,20,10,SAT-UAV,UP
6900,SAT_63578,UAV_01,BIDIR,493.129,1.64,0.164,0.0,20,10,SAT-UAV,UP
6900,SAT_63578,GS_01,BIDIR,493.171,1.64,0.164,0.0,20,10,SAT-GS,UP
6900,SAT_63578,UAV_02,BIDIR,493.264,1.64,0.164,0.0,20,10,SAT-UAV,UP
6900,SAT_63578,SAT_59757,BIDIR,619.29,2.06,0.206,0.0,100,34,SAT-SAT,UP
6900,SAT_57919,SAT_67311,BIDIR,108.32,0.36,0.036,0.0,100,10,SAT-SAT,UP
6900,SAT_57919,SAT_56770,BIDIR,125.007,0.42,0.042,0.0,100,10,SAT-SAT,UP
6900,SAT_57919,SAT_56547,BIDIR,185.643,0.62,0.062,0.0,100,10,SAT-SAT,UP
6900,SAT_57919,SAT_56555,BIDIR,204.381,0.68,0.068,0.0,100,11,SAT-SAT,UP
6900,SAT_57919,SAT_57924,BIDIR,346.42,1.15,0.115,0.0,100,19,SAT-SAT,UP
6900,SAT_57919,SAT_59757,BIDIR,419.521,1.4,0.14,0.0,100,23,SAT-SAT,UP
6900,SAT_57919,SAT_60444,BIDIR,446.281,1.49,0.149,0.0,100,24,SAT-SAT,UP
6900,SAT_57919,UAV_02,BIDIR,542.868,1.81,0.181,0.0,20,10,SAT-UAV,UP
6900,SAT_57919,UAV_03,BIDIR,542.939,1.81,0.181,0.0,20,10,SAT-UAV,UP
6900,SAT_57919,UAV_01,BIDIR,543.317,1.81,0.181,0.0,20,10,SAT-UAV,UP
6900,SAT_57919,GS_01,BIDIR,543.369,1.81,0.181,0.0,20,10,SAT-GS,UP
6900,SAT_67311,SAT_56770,BIDIR,229.406,0.76,0.076,0.0,100,12,SAT-SAT,UP
6900,SAT_67311,SAT_56555,BIDIR,288.103,0.96,0.096,0.0,100,16,SAT-SAT,UP
6900,SAT_67311,SAT_56547,BIDIR,292.021,0.97,0.097,0.0,100,16,SAT-SAT,UP
6900,SAT_67311,SAT_59757,BIDIR,363.126,1.21,0.121,0.0,100,20,SAT-SAT,UP
6900,SAT_67311,SAT_57924,BIDIR,453.058,1.51,0.151,0.0,100,25,SAT-SAT,UP
6900,SAT_67311,SAT_60444,BIDIR,547.2,1.82,0.182,0.0,100,30,SAT-SAT,UP
6900,SAT_67311,UAV_03,BIDIR,552.796,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_67311,UAV_02,BIDIR,552.857,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_67311,UAV_01,BIDIR,553.492,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_67311,GS_01,BIDIR,553.539,1.85,0.185,0.0,20,10,SAT-GS,UP
6900,SAT_56547,SAT_56770,BIDIR,109.206,0.36,0.036,0.0,100,10,SAT-SAT,UP
6900,SAT_56547,SAT_56555,BIDIR,122.32,0.41,0.041,0.0,100,10,SAT-SAT,UP
6900,SAT_56547,SAT_57924,BIDIR,176.007,0.59,0.059,0.0,100,10,SAT-SAT,UP
6900,SAT_56547,SAT_60444,BIDIR,280.723,0.94,0.094,0.0,100,15,SAT-SAT,UP
6900,SAT_56547,UAV_02,BIDIR,548.593,1.83,0.183,0.0,20,10,SAT-UAV,UP
6900,SAT_56547,UAV_01,BIDIR,548.632,1.83,0.183,0.0,20,10,SAT-UAV,UP
6900,SAT_56547,GS_01,BIDIR,548.685,1.83,0.183,0.0,20,10,SAT-GS,UP
6900,SAT_56547,UAV_03,BIDIR,548.748,1.83,0.183,0.0,20,10,SAT-UAV,UP
6900,SAT_56547,SAT_59757,BIDIR,568.321,1.89,0.189,0.0,100,31,SAT-SAT,UP
6900,SAT_59757,SAT_56770,BIDIR,484.437,1.61,0.161,0.0,100,26,SAT-SAT,UP
6900,SAT_59757,SAT_56555,BIDIR,617.04,2.06,0.206,0.0,100,34,SAT-SAT,UP
6900,SAT_59757,UAV_02,BIDIR,640.029,2.13,0.213,0.0,20,10,SAT-UAV,UP
6900,SAT_59757,UAV_03,BIDIR,640.874,2.14,0.214,0.0,20,10,SAT-UAV,UP
6900,SAT_59757,UAV_01,BIDIR,641.235,2.14,0.214,0.0,20,10,SAT-UAV,UP
6900,SAT_59757,GS_01,BIDIR,641.281,2.14,0.214,0.0,20,10,SAT-GS,UP
6900,SAT_59757,SAT_57924,BIDIR,665.435,2.22,0.222,0.0,100,36,SAT-SAT,UP
6900,SAT_59757,SAT_60444,BIDIR,738.758,2.46,0.246,0.0,100,41,SAT-SAT,UP
6900,SAT_56555,SAT_56770,BIDIR,193.115,0.64,0.064,0.0,100,10,SAT-SAT,UP
6900,SAT_56555,SAT_57924,BIDIR,273.391,0.91,0.091,0.0,100,15,SAT-SAT,UP
6900,SAT_56555,SAT_60444,BIDIR,355.569,1.19,0.119,0.0,100,19,SAT-SAT,UP
6900,SAT_56555,UAV_03,BIDIR,545.876,1.82,0.182,0.0,20,10,SAT-UAV,UP
6900,SAT_56555,UAV_01,BIDIR,546.13,1.82,0.182,0.0,20,10,SAT-UAV,UP
6900,SAT_56555,GS_01,BIDIR,546.174,1.82,0.182,0.0,20,10,SAT-GS,UP
6900,SAT_56555,UAV_02,BIDIR,546.207,1.82,0.182,0.0,20,10,SAT-UAV,UP
6900,SAT_60444,SAT_57924,BIDIR,134.563,0.45,0.045,0.0,100,10,SAT-SAT,UP
6900,SAT_60444,SAT_56770,BIDIR,358.841,1.2,0.12,0.0,100,19,SAT-SAT,UP
6900,SAT_60444,UAV_01,BIDIR,552.082,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_60444,GS_01,BIDIR,552.131,1.84,0.184,0.0,20,10,SAT-GS,UP
6900,SAT_60444,UAV_02,BIDIR,552.466,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_60444,UAV_03,BIDIR,553.127,1.84,0.184,0.0,20,10,SAT-UAV,UP
6900,SAT_56770,SAT_57924,BIDIR,241.46,0.8,0.08,0.0,100,13,SAT-SAT,UP
6900,SAT_56770,UAV_02,BIDIR,588.21,1.96,0.196,0.0,20,10,SAT-UAV,UP
6900,SAT_56770,UAV_01,BIDIR,588.502,1.96,0.196,0.0,20,10,SAT-UAV,UP
6900,SAT_56770,UAV_03,BIDIR,588.522,1.96,0.196,0.0,20,10,SAT-UAV,UP
6900,SAT_56770,GS_01,BIDIR,588.558,1.96,0.196,0.0,20,10,SAT-GS,UP
6900,SAT_57924,UAV_01,BIDIR,592.136,1.97,0.197,0.0,20,10,SAT-UAV,UP
6900,SAT_57924,GS_01,BIDIR,592.19,1.97,0.197,0.0,20,10,SAT-GS,UP
6900,SAT_57924,UAV_02,BIDIR,592.288,1.97,0.197,0.0,20,10,SAT-UAV,UP
6900,SAT_57924,UAV_03,BIDIR,592.843,1.98,0.198,0.0,20,10,SAT-UAV,UP
6900,GS_01,UAV_01,BIDIR,0.061,0.0,0.0,0.0,54,10,GS-UAV,UP
6900,GS_01,UAV_02,BIDIR,1.445,0.0,0.0,0.0,54,10,GS-UAV,UP
6900,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
6900,UAV_01,UAV_02,BIDIR,1.421,0.0,0.0,0.0,10,10,UAV-UAV,UP
6900,UAV_01,UAV_03,BIDIR,2.061,0.01,0.001,0.0,10,10,UAV-UAV,UP
6900,UAV_02,UAV_03,BIDIR,2.18,0.01,0.001,0.0,10,10,UAV-UAV,UP
7000,SAT_63188,SAT_63578,BIDIR,213.573,0.71,0.071,0.0,100,11,SAT-SAT,UP
7000,SAT_63188,SAT_60444,BIDIR,238.05,0.79,0.079,0.0,100,13,SAT-SAT,UP
7000,SAT_63188,SAT_56555,BIDIR,258.002,0.86,0.086,0.0,100,14,SAT-SAT,UP
7000,SAT_63188,SAT_56547,BIDIR,263.973,0.88,0.088,0.0,100,14,SAT-SAT,UP
7000,SAT_63188,SAT_57924,BIDIR,268.245,0.89,0.089,0.0,100,14,SAT-SAT,UP
7000,SAT_63188,SAT_56770,BIDIR,353.407,1.18,0.118,0.0,100,19,SAT-SAT,UP
7000,SAT_63188,SAT_57919,BIDIR,378.928,1.26,0.126,0.0,100,21,SAT-SAT,UP
7000,SAT_63188,UAV_01,BIDIR,394.561,1.32,0.132,0.0,20,10,SAT-UAV,UP
7000,SAT_63188,GS_01,BIDIR,394.6,1.32,0.132,0.0,20,10,SAT-GS,UP
7000,SAT_63188,UAV_03,BIDIR,395.023,1.32,0.132,0.0,20,10,SAT-UAV,UP
7000,SAT_63188,UAV_02,BIDIR,395.151,1.32,0.132,0.0,20,10,SAT-UAV,UP
7000,SAT_63188,SAT_67311,BIDIR,456.755,1.52,0.152,0.0,100,25,SAT-SAT,UP
7000,SAT_63188,SAT_59757,BIDIR,712.669,2.38,0.238,0.0,100,39,SAT-SAT,UP
7000,SAT_63578,SAT_56555,BIDIR,63.353,0.21,0.021,0.0,100,10,SAT-SAT,UP
7000,SAT_63578,SAT_56547,BIDIR,157.447,0.52,0.052,0.0,100,10,SAT-SAT,UP
7000,SAT_63578,SAT_57919,BIDIR,222.68,0.74,0.074,0.0,100,12,SAT-SAT,UP
7000,SAT_63578,SAT_56770,BIDIR,225.382,0.75,0.075,0.0,100,12,SAT-SAT,UP
7000,SAT_63578,SAT_57924,BIDIR,291.125,0.97,0.097,0.0,100,16,SAT-SAT,UP
7000,SAT_63578,SAT_67311,BIDIR,296.763,0.99,0.099,0.0,100,16,SAT-SAT,UP
7000,SAT_63578,SAT_60444,BIDIR,351.513,1.17,0.117,0.0,100,19,SAT-SAT,UP
7000,SAT_63578,UAV_03,BIDIR,492.448,1.64,0.164,0.0,20,10,SAT-UAV,UP
7000,SAT_63578,UAV_01,BIDIR,492.727,1.64,0.164,0.0,20,10,SAT-UAV,UP
7000,SAT_63578,GS_01,BIDIR,492.769,1.64,0.164,0.0,20,10,SAT-GS,UP
7000,SAT_63578,UAV_02,BIDIR,492.877,1.64,0.164,0.0,20,10,SAT-UAV,UP
7000,SAT_63578,SAT_59757,BIDIR,628.791,2.1,0.21,0.0,100,34,SAT-SAT,UP
7000,SAT_57919,SAT_67311,BIDIR,108.27,0.36,0.036,0.0,100,10,SAT-SAT,UP
7000,SAT_57919,SAT_56770,BIDIR,122.965,0.41,0.041,0.0,100,10,SAT-SAT,UP
7000,SAT_57919,SAT_56547,BIDIR,179.699,0.6,0.06,0.0,100,10,SAT-SAT,UP
7000,SAT_57919,SAT_56555,BIDIR,196.35,0.65,0.065,0.0,100,10,SAT-SAT,UP
7000,SAT_57919,SAT_57924,BIDIR,346.347,1.15,0.115,0.0,100,19,SAT-SAT,UP
7000,SAT_57919,SAT_59757,BIDIR,428.689,1.43,0.143,0.0,100,23,SAT-SAT,UP
7000,SAT_57919,SAT_60444,BIDIR,440.129,1.47,0.147,0.0,100,24,SAT-SAT,UP
7000,SAT_57919,UAV_02,BIDIR,540.915,1.8,0.18,0.0,20,10,SAT-UAV,UP
7000,SAT_57919,UAV_03,BIDIR,540.996,1.8,0.18,0.0,20,10,SAT-UAV,UP
7000,SAT_57919,UAV_01,BIDIR,541.353,1.8,0.18,0.0,20,10,SAT-UAV,UP
7000,SAT_57919,GS_01,BIDIR,541.404,1.8,0.18,0.0,20,10,SAT-GS,UP
7000,SAT_67311,SAT_56770,BIDIR,227.767,0.76,0.076,0.0,100,12,SAT-SAT,UP
7000,SAT_67311,SAT_56555,BIDIR,280.64,0.94,0.094,0.0,100,15,SAT-SAT,UP
7000,SAT_67311,SAT_56547,BIDIR,286.474,0.95,0.095,0.0,100,15,SAT-SAT,UP
7000,SAT_67311,SAT_59757,BIDIR,371.757,1.24,0.124,0.0,100,20,SAT-SAT,UP
7000,SAT_67311,SAT_57924,BIDIR,452.935,1.51,0.151,0.0,100,25,SAT-SAT,UP
7000,SAT_67311,SAT_60444,BIDIR,540.947,1.8,0.18,0.0,100,30,SAT-SAT,UP
7000,SAT_67311,UAV_03,BIDIR,549.612,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_67311,UAV_02,BIDIR,549.663,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_67311,UAV_01,BIDIR,550.289,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_67311,GS_01,BIDIR,550.336,1.83,0.183,0.0,20,10,SAT-GS,UP
7000,SAT_56547,SAT_56770,BIDIR,99.46,0.33,0.033,0.0,100,10,SAT-SAT,UP
7000,SAT_56547,SAT_56555,BIDIR,122.308,0.41,0.041,0.0,100,10,SAT-SAT,UP
7000,SAT_56547,SAT_57924,BIDIR,178.369,0.59,0.059,0.0,100,10,SAT-SAT,UP
7000,SAT_56547,SAT_60444,BIDIR,279.362,0.93,0.093,0.0,100,15,SAT-SAT,UP
7000,SAT_56547,UAV_02,BIDIR,549.09,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_56547,UAV_01,BIDIR,549.137,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_56547,GS_01,BIDIR,549.189,1.83,0.183,0.0,20,10,SAT-GS,UP
7000,SAT_56547,UAV_03,BIDIR,549.273,1.83,0.183,0.0,20,10,SAT-UAV,UP
7000,SAT_56547,SAT_59757,BIDIR,570.279,1.9,0.19,0.0,100,31,SAT-SAT,UP
7000,SAT_59757,SAT_56770,BIDIR,495.26,1.65,0.165,0.0,100,27,SAT-SAT,UP
7000,SAT_59757,SAT_56555,BIDIR,618.837,2.06,0.206,0.0,100,34,SAT-SAT,UP
7000,SAT_59757,UAV_02,BIDIR,644.17,2.15,0.215,0.0,20,10,SAT-UAV,UP
7000,SAT_59757,UAV_03,BIDIR,645.033,2.15,0.215,0.0,20,10,SAT-UAV,UP
7000,SAT_59757,UAV_01,BIDIR,645.38,2.15,0.215,0.0,20,10,SAT-UAV,UP
7000,SAT_59757,GS_01,BIDIR,645.425,2.15,0.215,0.0,20,10,SAT-GS,UP
7000,SAT_59757,SAT_57924,BIDIR,674.44,2.25,0.225,0.0,100,37,SAT-SAT,UP
7000,SAT_59757,SAT_60444,BIDIR,739.367,2.46,0.246,0.0,100,41,SAT-SAT,UP
7000,SAT_56555,SAT_56770,BIDIR,181.971,0.61,0.061,0.0,100,10,SAT-SAT,UP
7000,SAT_56555,SAT_57924,BIDIR,272.967,0.91,0.091,0.0,100,15,SAT-SAT,UP
7000,SAT_56555,SAT_60444,BIDIR,354.471,1.18,0.118,0.0,100,19,SAT-SAT,UP
7000,SAT_56555,UAV_03,BIDIR,544.914,1.82,0.182,0.0,20,10,SAT-UAV,UP
7000,SAT_56555,UAV_01,BIDIR,545.147,1.82,0.182,0.0,20,10,SAT-UAV,UP
7000,SAT_56555,GS_01,BIDIR,545.192,1.82,0.182,0.0,20,10,SAT-GS,UP
7000,SAT_56555,UAV_02,BIDIR,545.217,1.82,0.182,0.0,20,10,SAT-UAV,UP
7000,SAT_60444,SAT_57924,BIDIR,129.085,0.43,0.043,0.0,100,10,SAT-SAT,UP
7000,SAT_60444,SAT_56770,BIDIR,353.107,1.18,0.118,0.0,100,19,SAT-SAT,UP
7000,SAT_60444,UAV_01,BIDIR,553.527,1.85,0.185,0.0,20,10,SAT-UAV,UP
7000,SAT_60444,GS_01,BIDIR,553.577,1.85,0.185,0.0,20,10,SAT-GS,UP
7000,SAT_60444,UAV_02,BIDIR,553.899,1.85,0.185,0.0,20,10,SAT-UAV,UP
7000,SAT_60444,UAV_03,BIDIR,554.587,1.85,0.185,0.0,20,10,SAT-UAV,UP
7000,SAT_56770,SAT_57924,BIDIR,242.325,0.81,0.081,0.0,100,13,SAT-SAT,UP
7000,SAT_56770,UAV_02,BIDIR,586.966,1.96,0.196,0.0,20,10,SAT-UAV,UP
7000,SAT_56770,UAV_01,BIDIR,587.241,1.96,0.196,0.0,20,10,SAT-UAV,UP
7000,SAT_56770,UAV_03,BIDIR,587.271,1.96,0.196,0.0,20,10,SAT-UAV,UP
7000,SAT_56770,GS_01,BIDIR,587.296,1.96,0.196,0.0,20,10,SAT-GS,UP
7000,SAT_57924,UAV_01,BIDIR,594.202,1.98,0.198,0.0,20,10,SAT-UAV,UP
7000,SAT_57924,GS_01,BIDIR,594.255,1.98,0.198,0.0,20,10,SAT-GS,UP
7000,SAT_57924,UAV_02,BIDIR,594.365,1.98,0.198,0.0,20,10,SAT-UAV,UP
7000,SAT_57924,UAV_03,BIDIR,594.928,1.98,0.198,0.0,20,10,SAT-UAV,UP
7000,GS_01,UAV_01,BIDIR,0.061,0.0,0.0,0.0,54,10,GS-UAV,UP
7000,GS_01,UAV_02,BIDIR,1.445,0.0,0.0,0.0,54,10,GS-UAV,UP
7000,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
7000,UAV_01,UAV_02,BIDIR,1.422,0.0,0.0,0.0,10,10,UAV-UAV,UP
7000,UAV_01,UAV_03,BIDIR,2.063,0.01,0.001,0.0,10,10,UAV-UAV,UP
7000,UAV_02,UAV_03,BIDIR,2.18,0.01,0.001,0.0,10,10,UAV-UAV,UP
7100,SAT_63188,SAT_63578,BIDIR,213.573,0.71,0.071,0.0,100,11,SAT-SAT,UP
7100,SAT_63188,SAT_60444,BIDIR,238.05,0.79,0.079,0.0,100,13,SAT-SAT,UP
7100,SAT_63188,SAT_56555,BIDIR,258.002,0.86,0.086,0.0,100,14,SAT-SAT,UP
7100,SAT_63188,SAT_56547,BIDIR,263.973,0.88,0.088,0.0,100,14,SAT-SAT,UP
7100,SAT_63188,SAT_57924,BIDIR,268.245,0.89,0.089,0.0,100,14,SAT-SAT,UP
7100,SAT_63188,SAT_56770,BIDIR,353.407,1.18,0.118,0.0,100,19,SAT-SAT,UP
7100,SAT_63188,SAT_57919,BIDIR,378.928,1.26,0.126,0.0,100,21,SAT-SAT,UP
7100,SAT_63188,UAV_01,BIDIR,394.56,1.32,0.132,0.0,20,10,SAT-UAV,UP
